"region","reg","regov","nofedgov","edu","norepgov","elect","repower","sharia","biz","equota","privrep","privfed","tension","disrep","age","income","male","urban","nocitizen","means","native","fedrite","fedimpact","fedcorr","muslim","ritual","quran","relstate","imptnce","reledu","sharia2","incomesq","Total.victims","Unemployment","av.salary"
1,"n ossetia",2.845303867,2,6,3,4,4,1,2.900552486,1,1,2,1,3,6,3,0,0,1,0,0,2,2,2,0,4,4,9,3,1,1,9,77,3.1,9342.6
1,"n ossetia",3,2.082191781,5,3,3,3,1,4,0,1,1,1,3.136986301,1,4,1,0,2,0,1,2,2,2,0,9,5,9,2,4.273972603,1,16,77,3.1,9342.6
1,"n ossetia",3,2.20754717,2,2,3,4,1,3,0.386792453,1,2,1,3,3,3,1,0,2,1,1,2,2,2,0,3,5,3,2.801886792,1,1,9,77,3.1,9342.6
1,"n ossetia",4,2,3,4,4,4,1,3,1,1,2,1,3,3,4,1,0,1,0,1,2,2,2,0,2,5,2,3,3.378571429,1,16,77,3.1,9342.6
1,"n ossetia",2,2.346534653,5.722772277,2,4,3.099009901,2,3,0.782178218,3,2,1.871287129,3,6,3,0,0,1,0,1,3,1.98019802,3,0,3,5,3,2,1,2,9,77,3.1,9342.6
1,"n ossetia",1,3,4,2.188888889,1,3,1,3.855555556,0,2,2,1,2,3,3,0,0,2,0,1,2,2,2,0,2,5,9,3,2.766666667,1,9,77,3.1,9342.6
1,"n ossetia",3,2.49382716,5,2.481481481,4,4,2,3.691358025,1,2,1,1,3,4,3,1,0,3,1,1,2,2,5,0,4,4,9,3.839506173,4.358024691,2,9,77,3.1,9342.6
1,"n ossetia",2.585858586,3,1,2,4,3,1.373737374,3,1,2,2,1.626262626,3,2,3,1,0,2,0.151515152,1,2,2.202020202,2.898989899,0,2,5,3,3,3.262626263,1,9,77,3.1,9342.6
1,"n ossetia",2,2.209302326,6,2.837209302,4,1.418604651,2,3,0.639534884,1,1.360465116,1,3,1,3,1,0,2,0,1,3,3,3,0,2,5,3,2,1,2,9,77,3.1,9342.6
1,"n ossetia",1,3,5,2,3,3,1,4,0,1,1,2,3,1,4,0,0,1,0,1,4,3,2,0,3,3,3,2.844660194,1,1,16,77,3.1,9342.6
1,"n ossetia",3,1.959459459,5,2.094594595,3.040540541,4,1.351351351,4,1,1,1,1,3,1,4,0,0,2,1,1,2,2,2,0,2,5,9,3,3.905405405,1,16,77,3.1,9342.6
1,"n ossetia",3,1.852348993,3,2.228187919,1,1,1,4,1,2.684563758,2,1,4,2,4,0,0,1,0,1,4,1,3,0,3,3.718120805,4,4,5,1,16,77,3.1,9342.6
1,"n ossetia",2,2,4,1.6,2.503703704,4,2,4,0.4,2,2,2,3,5,2,0,0,1,0,1,2,2,3,0,3,3,3,3.22962963,4,2,4,77,3.1,9342.6
1,"n ossetia",2,3,5,2,3,3,1,4,0.446808511,2,3,2,3,1,3,0,0,3,0,1,3.819148936,1.457446809,2.861702128,0,2,3,1,3.510638298,1,1,9,77,3.1,9342.6
1,"n ossetia",1.905027933,2,6,2,4,2,2,5,0.223463687,3,4,1,2,1,5,0,0,1,1,0,2,1,3,0,2,3.156424581,1,2,1,2,25,77,3.1,9342.6
1,"n ossetia",2,2,6,2,4,3,2,1,0,3,3,1,2,2,4,0,0,3,0,1,4,1,3,0,2,5,1,3,1,2,16,77,3.1,9342.6
1,"n ossetia",3,1,4,1,3,4,1,4,1,2,2,2,3,2,2,0,0,3,0,1,4,1,2,0,2,3,4,4,5,1,4,77,3.1,9342.6
1,"n ossetia",2,3,6,3.182539683,1,3.222222222,1,4,1,2,2,2,3,3,3,1,0,1,0,1,4,1,5,0,1,4.333333333,1,4,1,1,9,77,3.1,9342.6
1,"n ossetia",3,2.033707865,4,2.325842697,4,3,1,4,0.235955056,2,2,2.280898876,4,2,3,0,0,2.393258427,0,1,4,3,4,0,3,4,9,3,5,1,9,77,3.1,9342.6
1,"n ossetia",2,1.974683544,3,3,1,3,1,4,1,2,2,2,3,1,4,1,0,1,0,1,3,1,5,0,3,4,9,4,5,1,16,77,3.1,9342.6
1,"n ossetia",2.583333333,2.291666667,4,2.125,3,4,2,4,0,2,2,2,4,2,4,0,0,1,0,1,4,3,5,0,3,4,9,2,4,2,16,77,3.1,9342.6
1,"n ossetia",3,1.87012987,6,3.246753247,3,4,1,4,1,2,2,2.584415584,3,2,3,1,0,2,0,1,4,2,5,0,3,4,9,2,5,1,9,77,3.1,9342.6
1,"n ossetia",3,2.574468085,6,2.840425532,4,4,2,4,1,2,2,2,4,1,4,1,0,2,0,1,4,3,5,0,3,4,2,3.14893617,5,2,16,77,3.1,9342.6
1,"n ossetia",3,2.474358974,4,2.525641026,4,4,1,4,0,2,2,2,4,3,3,0,0,1,0,1,4,3,5,0,9,4,2,2,5,1,9,77,3.1,9342.6
1,"n ossetia",3,2.342465753,6,2.602739726,3,4,1,4,1,3,3,2,4,5,3,1,0,2,1,1,4,3,5,0,3,4,9,2,5,1,9,77,3.1,9342.6
1,"n ossetia",2.247787611,2,6,2.911504425,1.477876106,3,1.345132743,5,0,4,2,3,2,3,3,0,0,2,0,1,4,2,5,0,9,3.442477876,1,1,2.884955752,1,9,77,3.1,9342.6
1,"n ossetia",3,3,6,2.675,3,4,2,4,1,2,2,3,4,2,4,0,0,2,0,1,4,1,4,0,3,4,9,3.125,5,2,16,77,3.1,9342.6
1,"n ossetia",3,3,5,2.31884058,3,2.68115942,1,4,0.68115942,2,2,1.637681159,3,1,3,0,0,1,0,1,2,3,5,0,3,4,3,3.31884058,5,1,9,77,3.1,9342.6
1,"n ossetia",2.409090909,2,3,2.2,4,3,1.218181818,1,0.372727273,2.609090909,2.954545455,1.854545455,3,6,3,0,0,3,0.263636364,1,4,4,5,0,3,3,2,3,1.518181818,1,9,77,3.1,9342.6
1,"n ossetia",4,2,1,2.042553191,4,1,2,3,0.510638298,3,3,1.180851064,2,4,1,0,0,1.659574468,1,1,3,3,5,0,3.159574468,4,3,2,2,2,1,77,3.1,9342.6
1,"n ossetia",2.911111111,2.037037037,6,2.911111111,3,1,1,4,0.755555556,4,4,1,4,3,1,1,0,1,0,1,4,4,5,0,4,3,4,3,5,1,1,77,3.1,9342.6
1,"n ossetia",2.58490566,2.339622642,3,2.58490566,3,1,1,4,1,4,4,1,4,3,1,0,0,1,0,0,4,4,5,0,4,3,1,3,5,1,1,77,3.1,9342.6
1,"n ossetia",3,2,2,2.423611111,3,3,1,1,1,2,2.618055556,2,3,5,3,1,1,3,0,0.256944444,4,2,2,0,3,3,2,3,4,1,9,77,3.1,9342.6
1,"n ossetia",2.946236559,2.408602151,2,2.956989247,3,1,1,4,0.709677419,4,4,1,4,6,1,0,0,1,0,0,4,4,5,0,4,3,1,3,5,1,1,77,3.1,9342.6
1,"n ossetia",2.932692308,2.740384615,6,3,2.086538462,1,1,4,0.759615385,4,4,1,4,2,1,0,0,1,0,0,4,4,5,0,4,3,1,3,5,1,1,77,3.1,9342.6
1,"n ossetia",3.15,2.95,3,3.7,3,1,1,3,0.2,4,4,1,4,4,1,1,0,1,0,1,4,4,5,0,4,3,1,3,5,1,1,77,3.1,9342.6
1,"n ossetia",4,2,2,3,4,1,2,3,0.824742268,3,3,1.865979381,3,6,1,1,0,1.659793814,1,1,3,3,5,0,3,4,2,2,4,2,1,77,3.1,9342.6
1,"n ossetia",4,2,6,3.079545455,4,1,2,3,1,3,3,1.590909091,2,4,1,0,0,1.715909091,1,0,3,3,5,0,3.090909091,4,3,2,4,2,1,77,3.1,9342.6
1,"n ossetia",4,1,4,3,4,1,2,4,0.508333333,2,2.75,1.791666667,3,2,2.891666667,1,0,1,0,1,4,1,5,0,3,3.075,4,3.558333333,4.258333333,2,8.361736298,77,3.1,9342.6
1,"n ossetia",4,2,4,3,4,1,1,4,0.868613139,2,3.255474453,3,3.525547445,6,3,1,0,1,0,1,4,1,5,0,3,3.445255474,4,3.065693431,3.846715328,1,9,77,3.1,9342.6
1,"n ossetia",4,2,6,2,4,4,1.286549708,4,0.578947368,2,2,2,3,3,2.368421053,0,0,2,0,1,3,2,2.847953216,0,3,5,9,3.356725146,3.362573099,1,5.609418392,77,3.1,9342.6
1,"n ossetia",1,1,3,3,1,1,1.123595506,3,1,3,2,2.494382022,3.5,4,2,1,0,1,1,1,4,2,5,0,3.752808989,4,4,3.629213483,5,1,4,77,3.1,9342.6
1,"n ossetia",2,2.437869822,4,3,4,1,2.035502959,4,0,3,4,1,2,1,4,0,0,1,0.573964497,1,4,1,3.00591716,0,2,3.662721893,2,3,2.568047337,2,16,77,3.1,9342.6
1,"n ossetia",1,3,3,3,4,3,1.625,3,0.3875,3,2,2.2125,3,2,1,0,0,1,1,1,2,2,5,0,4,4,1,4,4.275,2,1,77,3.1,9342.6
1,"n ossetia",2.515463918,2.257731959,5,3.010309278,1.979381443,3,1.226804124,3.577319588,0.412371134,3.134020619,4,2,3.216494845,2,4,0,0,1,0.226804124,1,4,1,5,0,9,4,2,2.835051546,3.804123711,1,16,77,3.1,9342.6
1,"n ossetia",4,1,2,2,4,1,1,3,1,1.755395683,1.848920863,1.784172662,2.956834532,6,3,0,0,1,0,1,4,1,3,0,4,4,9,3.661870504,4.330935252,1,9,77,3.1,9342.6
1,"n ossetia",2.571428571,2.408163265,3,2.346938776,3,1,1,4,0.673469388,4,4,1,4,3,1,0,0,1,0,1,4,4,5,0,4,3,1,3,5,1,1,77,3.1,9342.6
1,"n ossetia",4,2,2,3,4,1,1.150684932,3,0.602739726,3,3,1.561643836,3,4,4,0,0,2,0,1,3,3,5,0,2,4,2,2,2,1,16,77,3.1,9342.6
1,"n ossetia",4,2,3,4,2.492537313,1,2,3,0.447761194,3,3,1.656716418,2,4,1,0,0,1.686567164,1,0,3,3,5,0,3,4,2,2,4,2,1,77,3.1,9342.6
1,"n ossetia",4,2,3,2.610169492,4,1,2,3,0.644067797,3,3,1.796610169,2,6,1,0,0,1.559322034,1,1,3,3,5,0,3,4,2,2,4,2,1,77,3.1,9342.6
1,"n ossetia",2.97029703,3.03960396,4,3.148514851,3,1,1,4,0.891089109,4,4,1,4,1,1,1,0,1.514851485,0,0,4,4,5,0,4,3,1,3,5,1,1,77,3.1,9342.6
1,"n ossetia",3,3,2,2.231404959,4,2.487603306,1.380165289,1,0.140495868,2.619834711,2.619834711,1.719008264,3,6,3,1,0,2,0.338842975,1,3,3,5,0,3,2,1,3,1,1,9,77,3.1,9342.6
1,"n ossetia",3,2,5,3,4,2,1,3,0,3,3,1,3,1,4,0,0,2,0,0,3,2,5,0,2,4,2,2,3,1,16,77,3.1,9342.6
1,"n ossetia",2.402173913,2,2,2.586956522,4,3.184782609,1.380434783,1,0.402173913,2.619565217,2.434782609,1.847826087,3,6,3,0,0,3,0.25,1,4,4,5,0,3,3,2,3,1.184782609,1,9,77,3.1,9342.6
1,"n ossetia",4,2,1,4,2,2.495238095,2,3,0.457142857,3,4,2,3,1,3,1,1,1,0.147619048,1,3.119047619,4,4,0,1,3,1,2,1,2,9,77,3.1,9342.6
1,"n ossetia",2.741116751,1,4,2.634517766,4,2.065989848,1,4,0.644670051,1,1,3,4,4,2,0,1,1,0,1,1,1,3.187817259,0,3,5,3,3,4,1,4,77,3.1,9342.6
1,"n ossetia",3,2,6,3,4,2,1,4,0.561983471,3,3,2,3,2,4,1,1,2,0,1,4,3,4,0,2,5,9,3.438016529,1,1,16,77,3.1,9342.6
1,"n ossetia",3,2,5,3,3,3,1,4,0.508196721,2,2,2,3,1,3,0,1,1,0,1,4,3,2,0,3,4,2,2,4,1,9,77,3.1,9342.6
1,"n ossetia",4,1.881118881,5,3,2.979020979,3,2,4,0,3,2,1,3,1,2,0,1,1,0.146853147,1,2.475524476,1,3.86013986,0,3,5,9,3,3,2,4,77,3.1,9342.6
1,"n ossetia",4,2,6,3,1,3,1,3,0,3,3.13986014,1,4,6,3,0,1,1,0,1,1,1,2,0,3,5,9,3,1,1,9,77,3.1,9342.6
1,"n ossetia",2.446808511,2,6,4,2,4,1.170212766,3,0.617021277,3,3,2,3,3,4,1,1,1,0,1,2,3,2,0,9,3.70212766,9,2.659574468,3.085106383,1,16,77,3.1,9342.6
1,"n ossetia",2,1,6,2,1,4,1,3,0,4,3,2,2,3,3,0,1,1,0,1,4,2,2,0,3,3,4,3,4,1,9,77,3.1,9342.6
1,"n ossetia",4,4,4,3,3,3,1,4,0.54375,4,1,2.33125,4,4,2,0,1,2,0,0,1,1.45625,3,0,3,3,3,3,4,1,4,77,3.1,9342.6
1,"n ossetia",4,2,4,2.177777778,3,4,1,4,0.611111111,2,2,3,3,2,3,0,1,1,0,1,3,3,5,0,3,4,3,3.622222222,4,1,9,77,3.1,9342.6
1,"n ossetia",3,3,4,3,3,4,2,4,0.590909091,2,2,1.977272727,3,3,3,1,1,2,0,1,4,4,5,0,9,4,9,3.409090909,3,2,9,77,3.1,9342.6
1,"n ossetia",3,2.305084746,3,3.237288136,3,2,2,4.016949153,0.13559322,2,2,1,3,2,3,1,1,2,1,1,3.271186441,2,5,0,9,3.983050847,9,3.338983051,3.830508475,2,9,77,3.1,9342.6
1,"n ossetia",1,1.953488372,5,2.6,3,1,1,4,1,3,1,1,3,2,3,1,1,1,0,1,4,3,5,0,2,5,9,3.051162791,2.11627907,1,9,77,3.1,9342.6
1,"n ossetia",3,2,6,3,1,1,2,4,0,4,4,3,3,2,4,1,1,1,1,1,4,3,5,0,2,4,1,2,5,2,16,77,3.1,9342.6
1,"n ossetia",2.640350877,1.99122807,4,2.052631579,2.219298246,2.833333333,1,3,0.640350877,2.456140351,2.280701754,2,3,6,3,0,1,1,0,0,2.964912281,2.210526316,2.763157895,0,3,3,9,3,4,1,9,77,3.1,9342.6
1,"n ossetia",2.159090909,1.924242424,5,1.840909091,2.113636364,3.46969697,1,3,1,3,3,2,2,4,3,0,1,1,0,1,2,2,2,0,3,4,2,3,4,1,9,77,3.1,9342.6
1,"n ossetia",3,2,6,3,3,1,1,4,1,1,1,1,3,3,3,0,1,1,0,0,4,3,5,0,2,4,2,2,2,1,9,77,3.1,9342.6
1,"n ossetia",2,2,6,2.216374269,2,2,1,4,0,3,3,1,2,2,3,1,1,1,1,1,3,1,4,0,4,3,2,3,5,1,9,77,3.1,9342.6
1,"n ossetia",3,2,6,3,1,3,1,4,1,3,3,2,3,2,3,0,1,1,1,0,2,2,5,0,3,4.008888889,2,2.853333333,2,1,9,77,3.1,9342.6
1,"n ossetia",3,2.830769231,6,3,2,1,1,3,0,3,3,3,4,3,4,1,1,2,0,0,4,4,5,0,3,4,3,2.271794872,1,1,16,77,3.1,9342.6
1,"n ossetia",2.791044776,2,6,2.71641791,3,3,1,4,0.865671642,3,2,1,4,2,4,0,1,1,0,1,4,2,2,0,3,4,4,4,1,1,16,77,3.1,9342.6
1,"n ossetia",1.846774194,2,6,1.846774194,2.717741935,3,2,2,0.540322581,3,3,2,3,6,3,1,1,2,0,1,3.024193548,2,3,0,2,3,1,2.790322581,3,2,9,77,3.1,9342.6
1,"n ossetia",2.578125,2,6,3.328125,2,2.3515625,1,4,1,3,4,2,3,2,3,0,1,1,0.2421875,0,3,2,2,0,3,5,2,2.96875,4,1,9,77,3.1,9342.6
1,"n ossetia",3,3,4.6171875,3,3,3,1,4,0.5703125,3,3,2,3,3,3,0,1,2,0,1,4,3,5,0,4,4,3,4,5,1,9,77,3.1,9342.6
1,"n ossetia",2,2,5,2,3,4,1,4,1,3,2,1,3,2,4,1,1,1,0,0,4,3,2,0,2,4,2,3,2,1,16,77,3.1,9342.6
1,"n ossetia",1,1,6,1,1,1,1,4,1,1,3,3,4,5,2,0,1,1,0,1,4,3,5,0,4,3,4,4,5,1,4,77,3.1,9342.6
1,"n ossetia",2,3,6,3,4,3,1.372262774,4,0,4,4,2,4,5,4,1,1,1,0.189781022,1,2,1,3,0,3,4,3,2,1,1,16,77,3.1,9342.6
1,"n ossetia",1,2,1,2.457142857,4,1,1,4,1,2,3,1,3,1,4,1,1,1,0,1,4,3,5,0,2,5,2,3,3.678571429,1,16,77,3.1,9342.6
1,"n ossetia",4,3,6,4,1,1,2,4,1,2,2,1.991266376,3,5,2,0,1,3,0,0,3,1,3,0,3,3,3,3,4,2,4,77,3.1,9342.6
1,"n ossetia",2.306569343,3,6,2.474452555,3,3,2,4,0,3,3,2,3,1,4,1,1,1,0.802919708,1,3,2,4,0,3,4,2,3,4,2,16,77,3.1,9342.6
1,"n ossetia",2.535211268,4,4,3,3,4,1,2.957746479,0,2,3,1.521126761,3,6,2.338028169,1,1,3,0,1,3,4,3,0,9,4,2.492957746,3.408450704,3.605633803,1,5.466375828,77,3.1,9342.6
1,"n ossetia",3,2.837209302,4,3,3,2.325581395,1,3.674418605,0,1,2,1.511627907,4,6,2,1,1,2,0,1,2,1,3,0,9,4,2,2,1,1,4,77,3.1,9342.6
1,"n ossetia",2,2,6,3,2.281690141,1,1,3,1,3,3,2,3,5,2,1,1,1,0,0,2,1,5,0,3,4,9,3,1,1,4,77,3.1,9342.6
1,"n ossetia",1.313131313,1.616161616,5,1.363636364,1,1,3,5,0.156565657,2,2.924242424,1.277777778,2,3,2,1,1,1.121212121,0,1,2,2,3.035353535,0,3,2,1,3,2,3,4,77,3.1,9342.6
1,"n ossetia",1,2,5,4,1,1,1,4,0,1,4,3,3,2,3,1,1,2,0,1,4,2,4,0,4,4,9,2,5,1,9,77,3.1,9342.6
1,"n ossetia",1,1,6,1,1,1,1.104166667,5,1,4,4,3,3,3,1,1,1,1,0,0,4,3,5,0,9,3.0625,3,3.133333333,4.283333333,1,1,77,3.1,9342.6
1,"n ossetia",2.308641975,2,3,2.703703704,2.518518519,3.197530864,1.62962963,3,0.37037037,2.987654321,2.913580247,2.209876543,3,2,3,0,1,1,0.283950617,1,2.50617284,1.901234568,4.098765432,0,9,5,3,3,4.716049383,2,9,77,3.1,9342.6
1,"n ossetia",2.235772358,1,5,3.162601626,2.12195122,3,1.203252033,3,1,4,3,3,4,2,3.674796748,1,1,1,0,0,4,4,5,0,9,4,1,2.967479675,1,1,13.50413132,77,3.1,9342.6
1,"n ossetia",2.396226415,4,3.943396226,1.877358491,3,4,2,3.41509434,0.603773585,2,2,2,4,6,1,0,1,1.339622642,0,1,3,2,2,0,3,4,4,3,5,2,1,77,3.1,9342.6
1,"n ossetia",3,1.935828877,8,3,2,1,2,5,1,3,3,2,4,3,3,0,1,1,0,1,2,2,2,0,3,3,3,1,1,2,9,77,3.1,9342.6
1,"n ossetia",2,3,6,2,4,4,1,4,0,1,2,2,4,4,2,0,1,1,0,0,2,2,3,0,3,5,9,3,4,1,4,77,3.1,9342.6
1,"n ossetia",2.076923077,3,2,2.666666667,2.94017094,1,1.170940171,4,1,4,3,3,4,1,3.316239316,1,1,1,0.256410256,1,3.282051282,2.282051282,3,0,1,4,3,2,1,1,10.9974432,77,3.1,9342.6
1,"n ossetia",4,4,6,4,1,1,1,5,1,1,1,2.491452991,4,4,3,0,1,1,0,0,1,4,5,0,1,5,3,4,5,1,9,77,3.1,9342.6
1,"n ossetia",2,2,6,2.669902913,3,3,2,4,0.165048544,4,4,2,3,1,2,0,1,1,1,1,2,3,5,0,3,5,1,2.922330097,4,2,4,77,3.1,9342.6
1,"n ossetia",3,2,4,2.820224719,3,3,1,4,1,2,2,1,4,1,3.168539326,1,1,2,0,1,4,3,5,0,9,4.202247191,1,3,3.134831461,1,10.03964138,77,3.1,9342.6
1,"n ossetia",1,2,5.009345794,2,2,3,2,4,1,3,4,2,2,2,3,0,0,3,1,1,3,1,2,0,3,4.327102804,3,3,4,2,9,77,3.1,9342.6
1,"n ossetia",3,3,3,3,4,3,1,4,1,2,2,3,4,5,3,1,1,3,0,0,4,1,5,0.422222222,3,4,4,3,2,1,9,77,3.1,9342.6
1,"n ossetia",2.005813953,1.813953488,6,1.86627907,2.720930233,2.447674419,1,4,0.674418605,3,1,1,3,2,4,0,1,1,0,0,3.581395349,2,3,0,2,3,9,3,2.697674419,1,16,77,3.1,9342.6
1,"n ossetia",4,2,6,1,3,1,1.764705882,3,0,4,3,2,4,4,5,1,1,1,1,1,3,3,4,0,3,5,3,2,2,2,25,77,3.1,9342.6
1,"n ossetia",3,2,2,3,3,3,2,4,0,3,3,2,3,1,3,0,1,1,0,1,2,1,5,0,3,4,4,4,5,2,9,77,3.1,9342.6
1,"n ossetia",2.664179104,2,3,2,3,4,1.320895522,4,0.335820896,3,1,2.171641791,4,2,2,0,1,1,0,0,1,1,3,0,4,5,3,2.992537313,3.746268657,1,4,77,3.1,9342.6
1,"n ossetia",2.464,3,4,3,3.368,2.632,1,3.792,1,1,1,1,3,4,2,0,1,3,0,0,3.136,1.48,3,0,9,3,9,3.312,1,1,4,77,3.1,9342.6
1,"n ossetia",2.748201439,2.079136691,6,1.820143885,1.730215827,2.158273381,1,3,1,2,1,2,3,3,2,0,1,1,0,0,3,3,5,0,3,3,4,4,5,1,4,77,3.1,9342.6
1,"n ossetia",3,4,4,2.844311377,4,1,2,4,0.622754491,2,1,1.604790419,3,1,3,0,1,1,1,1,4,2,3,0,2,4,2,2,1,2,9,77,3.1,9342.6
1,"n ossetia",1,2,6,4,1,1,1,4,0,1,4,3,3,2,3,0,1,2,0,1,4,2,4,0,4,4,9,2,5,1,9,77,3.1,9342.6
1,"n ossetia",2.085714286,3,5,3.542857143,1.838095238,4,1.323809524,3.80952381,0,2.219047619,4,2.485714286,3,1,1,0,1,2,0.133333333,1,4,3,5,0,9,4,9,2.895238095,4.676190476,1,1,77,3.1,9342.6
1,"n ossetia",3,3,6,2.503030303,2,1,1.290909091,2,0.854545455,2,2,1,3,3,3,0,1,1,0,1,2.903030303,2,2,0,2,4,3,2,5,1,9,77,3.1,9342.6
1,"n ossetia",3,2.256410256,5,3.769230769,1,1,1,4,0.288461538,3,3,2.871794872,4,2,4,1,1,1,0.230769231,0,4,2,3,0,9,5,3,2.416666667,5,1,16,77,3.1,9342.6
1,"n ossetia",2.583333333,2,4,2,3,3,1,4,1,3,3,1,2,4,2,1,1,1,1,0,2,2,1,0,3,3,4,4,5,1,4,77,3.1,9342.6
1,"n ossetia",2.61722488,3,6,2.947368421,3.014354067,1,1,2,1,1,1,2,4,4,3,0,1,2,0,0,1,1,1,0,4,4,4,4,1,1,9,77,3.1,9342.6
1,"n ossetia",2,2,1,4,2,4,1,5,0,4,3,2,2,1,3,1,1,1,0,1,1,2,4,0,4,5,2,3,5,1,9,77,3.1,9342.6
1,"n ossetia",3,2,3,2,4,1,3,4.080357143,1,3,2,1,3,3,3.857142857,1,1,1,1,1,3,3,2,0,9,3,9,4,2,3,14.87755108,77,3.1,9342.6
1,"n ossetia",1,2,5,4,1,1,1,4,0,1,2,2,3,2,3,1,1,2,0,1,4,3,2,0,3,4,1,1,4,1,9,77,3.1,9342.6
1,"n ossetia",4,2.510948905,4,3,3,1,1,3,0.598540146,2,2,2.474452555,4,4,3,1,1,3,0,1,2.95620438,1,2,0,2,3,1,3.277372263,2.357664234,1,9,77,3.1,9342.6
1,"n ossetia",3,3,6,3.149425287,3,2.379310345,1,3,0.183908046,1,2,2,3,2,2.609195402,0,1,1,0.183908046,1,1,2,1,0,4,4,5.712643678,4,5,1,6.807900429,77,3.1,9342.6
1,"n ossetia",1,1,6,1,1,1,1.14479638,5,1,4,4,3,3,3,1,0,1,1,0,0,4,3,5,0,1,3.601809955,3,3.389140271,4.389140271,1,1,77,3.1,9342.6
1,"n ossetia",1,2,3,2.079207921,2,3,1,4,0.544554455,3,3,2,3,1,4,0,1,1,0.178217822,1,3,2,3,0,3,4,3,3,1,1,16,77,3.1,9342.6
1,"n ossetia",1,2,2,2.403225806,1,2.096774194,2,2,0.822580645,2,2,1.653225806,2,6,3,0,1,1,0,0,3,3,1,0,2,5,9,2,1,2,9,77,3.1,9342.6
1,"n ossetia",1.751633987,2.405228758,5,3.633986928,1.738562092,1.60130719,1,4,0,3,3,2.62745098,4,1,3,0,1,2,0,0,3.529411765,2,4,0,9,4,9,2,4,1,9,77,3.1,9342.6
1,"n ossetia",3,2,6,2.198019802,3,3,1.415841584,4,1,3,3.198019802,3,3,2,1,0,1,1,1,1,4,3,5,0,3,5,3,2.801980198,1,1,1,77,3.1,9342.6
1,"n ossetia",4,3,3,3,4,2.557692308,3,3.923076923,1,3,3.855769231,1,4,6,1,0,1,1,1,1,3,2.163461538,4,0,2,3,4,3,4,3,1,77,3.1,9342.6
1,"n ossetia",4,2,4,3,4,1,1.287878788,3,0.856060606,3,3,1.621212121,3,6,4,1,1,2,0.143939394,0,3,3,5,0,2,4,2,2,2,1,16,77,3.1,9342.6
1,"n ossetia",3,2,6,3,3,2.230769231,2,4,0,2.131868132,3,1,4,6,2,1,1,1,0.164835165,1,2.637362637,1.846153846,4,0,9,5,9,3,4,2,4,77,3.1,9342.6
1,"n ossetia",2,2,6,2,3,1,1,2,1,2,1,2,3,4,4,1,1,2,0,0,3,3,3,0,3,3,2,2,1,1,16,77,3.1,9342.6
1,"n ossetia",3,2,6,1,1,3,1,3,1,2,2,2,3,3,2,0,1,1,0,1,2,3,4,0,2,3,4,3,4,1,4,77,3.1,9342.6
1,"n ossetia",2,2,3,2,4,3,1,4,1,2,4,2,4,6,4,1,1,1,0,1,4,2,3,0,2,4,2,3,4,1,16,77,3.1,9342.6
1,"n ossetia",1,3,6,1.713375796,1,3,1,3.929936306,0.802547771,2,2,3,4,2,4,1,1,1,0,0,3,3,5,0,2,3,3,4,2,1,16,77,3.1,9342.6
1,"n ossetia",2.365269461,3,6,2,3,3,1,4,0.610778443,3,3,2,3,1,4,1,1,1,0,1,3,2,2,0,3,4,2,3,4,1,16,77,3.1,9342.6
1,"n ossetia",4,4,6,4,4,1,1,2,1,2.775641026,2.737179487,2,4,5,4,0,1,3,0,0,4,1,1,0,3,4,2,3,1,1,16,77,3.1,9342.6
1,"n ossetia",2.066666667,2.461111111,6,2.461111111,2,2,1,3.322222222,1,3,3,1.427777778,3,2,2,0,1,1,0,0,2,2,2,0,2,5,2,3,1,1,4,77,3.1,9342.6
1,"n ossetia",3,3,6,4,3.435643564,2.534653465,1,4,0,1,1,1.905940594,4,4,2,0,1,1.49009901,0,1,2,2,2,0,3,4.366336634,2,3,2,1,4,77,3.1,9342.6
1,"n ossetia",1,1,2,1,1,1,2.235294118,5,1,4,4,1.764705882,2.705882353,4,1,1,1,1,0,0,4,1,5,0,1,2.882352941,3,3.392156863,3.431372549,2,1,77,3.1,9342.6
1,"n ossetia",2,3,6,2,2,1,1,4,1,4,3,1,3,1,4,1,1,1,1,1,3,3,3,0,2,3.926966292,2,2.657303371,2.488764045,1,16,77,3.1,9342.6
1,"n ossetia",1,2,6,1,1.869230769,4,1.353846154,4,0.484615385,4,3,2,3,4,4,0,1,1,0.153846154,1,1,1,2,0,9,4.107692308,4,2.761538462,1,1,16,77,3.1,9342.6
1,"n ossetia",1,1,5,1,3,1,2,4,0,3,3,1,3,3,3,1,1,1,0,1,4,1,3,0,2,2,9,3,2,2,9,77,3.1,9342.6
1,"n ossetia",4,4,6,4,4,3,1,4,0,2,2,2,4,1,2,1,1,2,0,1,2,1,1,0,3,4,1,3.050632911,3,1,4,77,3.1,9342.6
1,"n ossetia",4,3,5,3.503030303,3,1,1,3,0,1.933333333,2,2,4,1,3,1,1,4,1,0,2.284848485,2,1,0,1,3,3,2,1,1,9,77,3.1,9342.6
1,"n ossetia",4,4,6,4,2,1,1,3,1,4,4,2,4,1,3,0,1,2,0,1,4,1,3,0,4,4,2,4,4,1,9,77,3.1,9342.6
1,"n ossetia",2.366197183,2,6,3,2.056338028,3,3,4,0.788732394,3,3,2,3,5,2,0,1,1,1,1,4,3,4,0,1,3,4,2,2,3,4,77,3.1,9342.6
